label,text
0,@anrserge Cavs are making me sick Serge  if they dont win umma kick Bron where it hurts!
0,I'm AGAIN listening to Confessions of a Broken Heart.  Getting ready to go to school soon...    I'll mis my computer.
1,"@stephannie_gray missed you tonight baby girl .. Hope you had a good time with your fam, see you Monday (L) we love you  xox"
0,@LucasHilton why did you log off so fast? 
1,@BSBSavedMyLife Oh nevermind I read Isla's tweet about it. 
1,@Purple_Starship np rt it 
1,"@rosscify nope, I still have about 250m of CAT5E in a roll here "
1,@TheSims3 My friend and I are going to make a TS3 collage today! I picked up a whole bunch of flyers last night. 
0,@potentiate shit! I slept a ton yesterday bec of migraine. My meds flat knock me out for most of an entire day. 
0,I'm so sick.  Not going to school today.
1,"@dda I'm thinking that you, me, @jlojlo, + @lovince should have it out over some vin in HK "
1,@fwanc How did your test go?  Told u I'd ask. Hope you passed love.
0,@RNpathways Connecticut  I want the sun
0,"My oldest son wants to join the Army,I don,t want him to!! I,love my boy,s don,t raise them for bullets. "
0,I met a clone of myself once in a deli. I was very sad to find out that he was the original 
1,"@stephenfry keep going, do what you think is right, not what other people think is right!  "
0,"Is up way too early  ... Got fire training today, learning how to use a fire extinguisher. Surely you just point and squeeze :p"
1,@tjp LOL! PS. Congratulations on fitting both your head and your foot into your avatar picture  #nosmallfeat #punlowestformofwit
1,"@RBtheGhost Yes sir, she's performing in SF tonight and I am so there.  "
0,@ShaunCallahan wowzers! thanks! bang bang misses you on the dance floor 
0,hasn't updated in yonks.. 
1,@agentshawnee You could probably retire on it. 
0,I look like a fish today. 
1,mail from yesterday slid under my door - $10 gift certificate for Bookmans! Yippie! Got it for not driving 
1,Legs itchin me. Madd sleeping. Busy like crazxy this week. Back 2 dividin myself up with friends n fam  .. c u weds/thurs hunny ozzy =D ..
1,"@Clarkee21 LOL, ah the video? Yeah I saw that - talk about nervous. Kev caught me off guard.. "
0,@Crazycunt sorry to hear that.... 
0,I rly wish I was taking a nap instead of waiting for people to come look at the house. 
1,Very excited about melbourne tomorrow  i'll be away from tomorrow til the 8th!
0,@fallenstar_ Yeah it is! Why haven't they put the grey one up? 
1,Only 1 DAY LEFT to enter the May EV giveaway!! Find out how here: http://www.gabriellefaust.com Don't miss out!  @VampireFaust
1,@SeviDesigns Let me know how the Wii Active is.  I am thinking about getting that for me too.  
0,omg i just herd rob pattinson got hit by a taxi in NYC while running from a crowd of girls. thats terrible. they probally feel real bad. 
1,just had the most relaxing bubble bath 
0,Im mad im sittin here &amp; i wanna go to sleep but cant! uuuuhhh 
0,i wish my friends had a twitter page not much people talk to me here 
0,I just grabbed by mistake a plastic bag with dog poop and it was covered in flies.. DISGUSTING!  :$
1,"@rhettroberts @JamesMW78 that's a cruel &amp; tantalizing dilemma! But this is false dichotomy, I can drive with someone seated on my laps "
1,"going to bed, goodnight "
0,3 words = Weather - Shite - Arrgh!! 
1,"@MeHeartCeltics hope you have a better day, "
1,@taliataliatalia FINALLY! Congrats! 
0,its raining like mad cows outside  good thing skools over... or i'll hav to walk home o___o
1,"@danielledeleasa bebo remind me ''Kevo'', like some people use to call Kevin  you're a big person and so sweet, Danielle ?"
0,So the server I host all my sites finally shut down.... looks like I'll be looking for a new host over the weekend!!! 
0,Is FUCK how many more times is this gonna happen tired of this going to bed late and waking up early 
0,All Time Low's new song is not that great  I'm disappointed. Cobra Starship on the other hand has 2 new songs that are awesome sauce!!
0,Swine Flu invading...!? naw i wanna see u pls doo nawt suspend our classes i so wanna see u 
0,Didn't get enough sleep last night. I now have a thumping headache 
1,@RyanSeacrest you look great! One day of not working out won't hurt! 
1,@cjerazo come with me on friday pleaseeeeeeee.....!!! 
1,boom dia twitters [quase de tarde hihi] 
1,@BabygirlSoMajor my weekend is good  my son is on the way back home to me  was by his dad
1,Team North Boston is off and running! Half way to our goal so far. Come on troops we need a big finish 
1,"@kellydwen your wedding hair's pretty, i liked the colour "
1,... a couple of new episodes coming tomorrow 
1,Monday morning energy  lvg SM and headed to EC 
0,begins the journey to Lufkin. No tweeting while driving so no messages for a few hours 
0,"@victhaney LMAO, don't think i'm into him still! i'm just saying i miss my memories w/ him and I  HAHA"
1,Eating breakfast!  Getting my metabolisim ready for the big family garage sale.  
0,"Okay, apparently I DIDN'T miss the deadline for JB m&amp;g's, but it would be kinda lame to win, I would feel really bad about it. "
1,"@KimKardashian hey you went back to the dark hair, you look gorgeous either way "
0,poor nuggets! i feel really bad for them. i don't like kobe very much. the nuggets did well though. best in their history bye bye nuggets 
1,sippin my wine..layin dwn in dark...take control of me handle bar 
0,I think it's unfair that my mom is going to the movies and I don't!!   (She's gonna see 'The Propasal' )
1,@Skip_McGrath Hi I am a small seller on ebay. I get your newsletters. I signed up but is there more info on netspray? I am following you 
1,funny how people assume so much shit before double checking..it's all good..don't really have time for them..so far past the petty BS 
1,"regardless of its on her album, i really like the song &quot;headfirst&quot; by @selenagomez "
0,I really really wish I could be listening to Electric feel right now! Stupid work not lettiing me listen to music! 
1,"@TranqJones No, thank YOU for making a difference in my life. "
0,"@TofflerAnn No idea Toffler, doesn't look all that Bangkok-related either.  http://tinyurl.com/LGUYgFH"
0,Maths exam was interesting :| English tomorrow 
0,toothache 
0,People can be so bad you ... 
1,@tamikca_renee @Mrscain1 @BabygirlSoMajor @SalioElSol08 @Mizz_LuLu_K @Maiababyblu @BriBri2007 @lillianwong @OhDatsBeezy @mangokiwi Follow 
1,"busy weekend got to do my tesis and a lot of more work in little time,i know i can do it "
1,@annie_silly lolz SILKY!!!!!!!!! i know 
1,@Freddyjsmu at least u still have TWITTER!!!! It's almost as good as havin a phone 
0,@elshbesh I dont like it at all. its confusing and makes everything almost impossible for anyone who cant be at the box office 
1,@noamcfly She's his sister... 
1,@Natalie_1990 Thanks 
1,Going yard-saling 
0,wants to go to Disneyland! 
0,@bibzee Damn its gonna take a long TIME!.. 
0,Face time was TOO short! 
0,@DIVACANDICEM - Candice i dont mean to bother you but im really sad that u got released! 
1,"doing totally NOTHING today, but enjoying "
0,"Breakfast with frank, leighann and sara! I'm going to miss them all so much "
0,@d3causey I would take it but FB is being silly and won't let me.  It keeps telling my to make my own. :-S
0,Okay. Seriously. I wanna sleep.  Idk if I'll be online tomorrow cause of my dad.  Love you guys. Goodnight.
1,"Malaysia, here we come "
1,@ScottBourne I would love a one year subscription to lynda.com. This would be perfect for me since I just started learning Photoshop CS4. 
0,Seriously why do people cut their cut 9 o'clock in the morning?!?!?!?!?!?!? Now i cant go back to sleep 
0,"@Powells I'd love that separate Twitter account. I live in ME, so can't get to in-store events. It just makes me sad to not live nearby "
1,@luvmichy thanks 
0,@nufger That sucks 
0,RIP Grandpa.  You will be deeply missed by all of us. The wealth of knowledge you brought to the medical community was immense.
1,"@Dblock_AP oh ok, my bad  i was bartendin so i didnt get to see who was performin n chillen."
1,"waiting for lulu, while i wait im looking on youtube for any cool stuff  ummmmm"
0,Nauseated. Doorhanging. 
1,Today felt so much more crazy than it was!!  I digg the new addition to the family! there pretty cool 
0,@MandiiB good point.  good point.  i still owe you lunch from the lakers/celtics finals last year   
1,Loving the MTV Movie Award 
1,@SusiesQue But it does bring back memories 
1,"ChCh Tweeps, I am doing Astro readings @GLConnexions today and tomorrow. DM me or Cathy to make an appointment. Or stop by and say hey "
1,@rachaelmariee yay! Haha ill see you there 
1,@TangyFruits Absolutely!! My brother hooking me up with a rapidshare account is gangzz too! 
0,"@tommcfly ok, you're not reading this.. i think i goona clean my room. i was searching for the dvd live at wembley 'cause my mom hid it "
1,@LaurenBosworth how was heidi's wedding? i hope u had fun! 
1,"@sascha_p LOL, that as I'm reviewing box office numbers and thinking studios are losing lots of money. "
0,SAT's tomorrow 
1,@lukeanderson Oh... not long to go now...  6 months tomorrow in fact 
0,@mrskutcher I would like some followers pretty please! I'm new to twitter and only have 2!!!! 
0,What no peach ice tea! Toscani's has ran out.  What is this world coming too!
1,@heyhoneymae hey fellow asmallworld-er! I am following you  Keep in touch you.
0,@Pink Ya its been raining here all day! Wish it was sunny n warm 
1,http://twitpic.com/6bd0j - @Danefansdotcom This is for you guys 
0,@threelittletree bummer 
0,"@riskyrevenge Wait, what? Sick? "
1,"@insearchofnkotb I'm glad you had fun, and I'm glad he's so nice! "
1,"@gegenhalten No, no don't, that'd be a bad plan. But fun to watch! "
1,@KourtneyKardash watching your show now 
1,is officially done with school!   Let summer begin!
1,call or text   xoxo
1,@PeetahC You're pretty important then  very cool!
1,@CitJonasCullen THANKS . p.s you have no idea how to do @replies thing you have to do @anasofiia space @writelovex  dumb.
0,@jendavis I understand! I've put 70k on the car I've had for just 3 years 
0,my #tweetdeck Horizontal scroll bar keeps breaking  have to keep restarting &gt;_&lt;
1,"@philipwang sweet!! Call me, I wanna go back. Also need to recharge at the atm. Hehe "
0,Bored to death in math class! 
1,@Chrissyisms thanks  Im going to take an advil
0,@taylorswift13 I can't watch it  It's not on tv here in Norway.. But I voted for you 
1,"@mrtrev Not yet - time for more tea, though "
1,@SpacePirateRil I'll have to investigate that  
1,ALL TIME LOW SHOULD PLAY IN BELGIUMMMMM 
1,@rasmuskl @rwj_defcon1 I gather you guys continued the drinking after I left? 
1,Listening to fearless with my brother! 
1,thinks the new moon trailer is rather fantastic &amp;&amp; loved her catch up with brigette 
0,@KrystlMiller I could really use a Krystl hug right about now. 
0,"@noddson   ah well, c'est la vie.  this week is busy with procrastination as I try very hard not to pack - moving Friday "
1,is designing my new custom twitter page! Stay tuned 
1,Heading over to the Taste of Asia festival after @mayoroflondon said it was &quot;scrumptious&quot;. 
1,@JonathanRKnight get some rest this knight owl coming to meet you today! see you later 
0,Such is life... 
1,@ScarletLotus I know baby 
0,"@iamdiddy my hubby.  promised job promotion so we didn't move, signed a new lease n they withdrew the promotion...  "
0,Crashed/Rebooted my PC by attaching an external 2TB drive  By now it's working like a charm... very nice!
1,@ZionShore At the top of the page it says &quot;the vault&quot; if you click on that  it'll take you to a page that lets you see  
1,@PawsibleMktg Thanks for posting the Take Your Dog info. I passed it along to my retailer networking group. 
0,@TwoOnTheBeat i wud do but im at work   srry xx
1,LIz Hodgins is addicted to Twitter! Shes such a twit! lol  Your the only person who can read this Liz so its OK!
0,@MILEYCYRUS  WHAT ABOUT ME ??  I VOTE EVERY DAY FOR YOU !!!!!
0,@erindunford i need new brakes too  gettin em tomorrow.
1,@shelms06 thanks 
1,Yay Roger  I salute you!
1,says good afternoon!  Just had a Transferee Primer by touring Cookie in UPD.  http://plurk.com/p/1102oi
1,"So, this is @Silje and me and Flanders  http://tinyurl.com/r2slht"
0,only 15 mins to go thank heavens - it really has been one of those days where I think i have been going backwards 
0,is tired but have to do her geo presentation 
1,"@Jonasbrothers THATS AMAZING! Yes, that is in all caps, for more emphasis.  I'm getting the album tomorrow at midnight! SO EXCITED!"
1,"Dear loving friends, please follow @jesuswired - they are EVERYTHING Jesus "
1,@dj_bubble Thanks; will convey your wishes 
